Employee_ID,Hire_Date,Age,Gender,Marital_Status,Region,Education_Level,Department,Employment_Type,Shift,Tenure_Years,Monthly_Salary_PHP,Performance_Score,Performance_Rating,Training_Hours_YTD,Absences_YTD,Overtime_Hours_Monthly,Distance_Office_KM,Job_Satisfaction_Score,Work_Life_Balance_Score,Num_Promotions,Prev_Companies,Attrition,Hire_Year,Salary_Bracket,Age_Group,High_Performer,Engagement_Score,Promotion_Rate,Overtime_Intensity,Cluster
EMP05064,2016-05-07,50.0,Male,Single,NCR,Bachelor,Sales,Regular,Night,15.7,38000.0,3.6,Exceeds Expectations,25.0,8,24,4.0,4.8,7.8,4,1,0,2016,Medium,Senior (46+),0,6.3,0.25477707006369427,High,3
EMP04102,2018-08-31,41.0,Female,Single,Region IV-A,Bachelor,Marketing,Regular,Morning,15.6,48500.0,2.6,Meets Expectations,24.0,17,10,26.0,1.0,4.9,2,1,1,2018,High,Mid-Career (31-45),0,2.95,0.12820512820512822,Low,3
EMP01650,2014-05-29,37.0,Female,Single,Region III,Bachelor,Finance,Regular,Night,17.3,53500.0,2.7,Meets Expectations,29.0,10,22,80.0,3.6,4.6,3,1,0,2014,High,Mid-Career (31-45),0,4.1,0.17341040462427745,High,3
EMP02547,2015-01-04,44.0,Female,Single,Region I,Bachelor,Marketing,Project-based,Night,7.4,40500.0,4.4,Exceeds Expectations,27.0,6,7,236.0,5.2,7.0,2,0,1,2015,High,Mid-Career (31-45),1,6.1,0.27027027027027023,Low,3
EMP04587,2010-11-05,46.0,Female,Single,Region IV-A,Master,Finance,Contractual,Afternoon,12.5,66500.0,3.1,Meets Expectations,47.0,9,27,50.0,3.1,4.4,2,0,0,2010,Very High,Senior (46+),0,3.75,0.16,High,3
EMP04784,2020-04-02,42.0,Female,Married,Region IV-A,Bachelor,Customer Service,Contractual,Night,11.3,33000.0,3.9,Exceeds Expectations,39.0,8,30,44.0,4.6,7.3,2,0,1,2020,Medium,Mid-Career (31-45),0,5.949999999999999,0.17699115044247787,High,3
EMP04208,2016-09-11,37.0,Male,Separated,NCR,Master,Marketing,Contractual,Graveyard,8.1,62500.0,2.7,Meets Expectations,37.0,15,20,10.0,4.6,4.4,1,3,1,2016,Very High,Mid-Career (31-45),0,4.5,0.1234567901234568,Moderate,2
EMP04231,2009-09-22,39.0,Male,Single,NCR,High School,Finance,Regular,Night,22.7,43500.0,1.0,Needs Improvement,26.0,17,28,11.0,2.0,4.4,2,0,1,2009,High,Mid-Career (31-45),0,3.2,0.0881057268722467,High,2
EMP05781,2010-04-21,53.0,Male,Single,Region IV-A,Master,Operations,Regular,Night,19.1,51000.0,2.9,Meets Expectations,53.0,10,32,35.0,3.3,5.1,3,1,0,2010,High,Senior (46+),0,4.199999999999999,0.15706806282722513,Very High,3
EMP01631,2021-09-27,47.0,Female,Married,NCR,Bachelor,IT,Regular,Night,25.3,67500.0,2.5,Meets Expectations,39.0,12,18,6.0,4.2,3.3,4,1,0,2021,Very High,Senior (46+),0,3.75,0.15810276679841898,Moderate,3
EMP01673,2012-08-21,58.0,Female,Single,Region IV-A,Vocational,Operations,Regular,Night,24.6,31000.0,4.2,Exceeds Expectations,41.0,11,31,43.0,5.2,5.3,7,0,0,2012,Medium,Senior (46+),1,5.25,0.2845528455284553,Very High,1
EMP02250,2016-07-30,41.0,Male,Single,Region III,Master,IT,Regular,Morning,17.3,67000.0,2.6,Meets Expectations,18.0,10,25,45.0,3.9,5.5,3,0,0,2016,Very High,Mid-Career (31-45),0,4.7,0.17341040462427745,High,3
EMP01483,2012-12-31,38.0,Female,Separated,NCR,Master,Finance,Contractual,Graveyard,13.3,65500.0,3.6,Exceeds Expectations,27.0,10,26,7.0,5.8,4.7,3,2,1,2012,Very High,Mid-Career (31-45),0,5.25,0.22556390977443608,High,3
EMP02585,2018-10-25,58.0,Female,Widowed,Region XI,Bachelor,Legal/Compliance,Regular,Morning,28.7,59000.0,3.6,Exceeds Expectations,33.0,8,9,300.0,4.2,4.6,7,2,0,2018,High,Senior (46+),0,4.4,0.24390243902439024,Low,1
EMP04318,2023-09-26,44.0,Female,Single,Region IV-A,Bachelor,Operations,Project-based,Night,5.8,30500.0,4.2,Exceeds Expectations,27.0,7,32,53.0,5.6,4.9,1,1,1,2023,Medium,Mid-Career (31-45),1,5.25,0.1724137931034483,Very High,3
EMP05652,2021-06-16,49.0,Male,Married,Region IV-A,Bachelor,IT,Regular,Morning,23.5,65000.0,5.0,Outstanding,56.0,10,12,28.0,5.7,7.2,7,0,0,2021,Very High,Senior (46+),1,6.45,0.2978723404255319,Moderate,1
EMP04081,2016-06-16,51.0,Male,Married,NCR,Bachelor,Marketing,Regular,Night,28.7,60500.0,4.0,Exceeds Expectations,52.0,8,18,8.0,4.2,7.5,6,0,0,2016,Very High,Senior (46+),1,5.85,0.20905923344947736,Moderate,1
EMP02463,2010-06-19,58.0,Female,Separated,Region VI,Bachelor,Operations,Regular,Night,22.0,46500.0,2.9,Meets Expectations,31.0,10,27,300.0,4.5,5.8,4,0,0,2010,High,Senior (46+),0,5.15,0.18181818181818182,High,3
EMP05395,2011-05-23,39.0,Male,Single,NCR,Bachelor,Customer Service,Project-based,Morning,5.8,28000.0,4.1,Exceeds Expectations,41.0,8,30,9.0,6.7,3.1,1,5,0,2011,Medium,Mid-Career (31-45),1,4.9,0.1724137931034483,High,3
EMP04672,2016-11-20,37.0,Male,Married,NCR,High School,Operations,Project-based,Night,5.2,24500.0,3.6,Exceeds Expectations,23.0,9,14,9.0,1.0,3.7,1,7,1,2016,Low,Mid-Career (31-45),0,2.35,0.1923076923076923,Moderate,3
EMP03579,2020-08-09,45.0,Female,Married,Region IV-A,Bachelor,Sales,Regular,Afternoon,14.3,37000.0,2.6,Meets Expectations,30.0,10,2,52.0,4.3,1.7,2,1,0,2020,Medium,Mid-Career (31-45),0,3.0,0.13986013986013984,Low,3
EMP05568,2021-02-28,42.0,Female,Married,Region III,Master,Operations,Contractual,Graveyard,10.5,50000.0,2.5,Meets Expectations,20.0,10,25,57.0,2.4,1.0,2,1,1,2021,High,Mid-Career (31-45),0,1.7,0.19047619047619047,High,3
EMP01050,2018-04-21,41.0,Female,Separated,Region IV-A,PhD,Operations,Regular,Graveyard,13.0,66000.0,2.7,Meets Expectations,26.0,10,23,33.0,3.5,2.9,3,2,1,2018,Very High,Mid-Career (31-45),0,3.2,0.23076923076923078,High,3
EMP05936,2018-03-28,56.0,Male,Single,Region III,Master,Sales,Regular,Night,19.6,53000.0,2.8,Meets Expectations,38.0,10,45,39.0,3.7,5.5,3,4,0,2018,High,Senior (46+),0,4.6,0.1530612244897959,Very High,3
EMP05932,2012-02-07,46.0,Male,Separated,Region I,Bachelor,Sales,Contractual,Night,7.0,30500.0,4.9,Outstanding,32.0,6,15,141.0,6.6,5.6,2,2,1,2012,Medium,Senior (46+),1,6.1,0.2857142857142857,Moderate,3
EMP01859,2008-05-21,41.0,Male,Married,CAR,Master,HR,Regular,Graveyard,16.6,57000.0,4.7,Outstanding,50.0,6,14,195.0,6.7,2.7,5,0,0,2008,High,Mid-Career (31-45),1,4.7,0.3012048192771084,Moderate,3
EMP02073,2008-10-27,38.0,Male,Single,NCR,Bachelor,Operations,Project-based,Morning,4.7,28000.0,4.0,Exceeds Expectations,30.0,12,38,10.0,5.7,5.1,1,1,1,2008,Medium,Mid-Career (31-45),1,5.4,0.2127659574468085,Very High,3
EMP01720,2013-11-01,39.0,Male,Married,Region VII,Bachelor,Marketing,Contractual,Afternoon,8.1,43000.0,4.5,Exceeds Expectations,45.0,13,26,129.0,1.7,4.4,2,0,1,2013,High,Mid-Career (31-45),1,3.0500000000000003,0.2469135802469136,High,3
EMP04415,2018-01-30,58.0,Male,Single,NCR,Master,Marketing,Contractual,Night,14.5,57000.0,1.0,Needs Improvement,20.0,14,15,10.0,4.1,3.7,1,1,1,2018,High,Senior (46+),0,3.9,0.06896551724137931,Moderate,2
EMP03632,2014-09-10,51.0,Female,Single,NCR,High School,IT,Regular,Night,25.7,54500.0,3.6,Exceeds Expectations,31.0,12,12,8.0,5.2,4.2,6,1,1,2014,High,Senior (46+),0,4.7,0.23346303501945526,Moderate,3
EMP05899,2010-04-09,52.0,Female,Married,Region IV-A,High School,Operations,Project-based,Morning,9.7,29500.0,3.1,Meets Expectations,44.0,10,32,39.0,3.7,4.4,2,1,1,2010,Medium,Senior (46+),0,4.050000000000001,0.2061855670103093,Very High,3
EMP02661,2023-03-18,28.0,Female,Single,Region VI,Master,HR,Contractual,Morning,3.5,38500.0,2.9,Meets Expectations,28.0,11,13,173.0,5.9,7.9,0,3,1,2023,Medium,Young (18-30),0,6.9,0.0,Moderate,3
EMP02657,2015-09-28,58.0,Male,Single,Region VII,Master,HR,Regular,Afternoon,27.6,61000.0,3.0,Meets Expectations,37.0,13,0,118.0,7.2,5.9,5,0,0,2015,Very High,Senior (46+),0,6.550000000000001,0.18115942028985507,Low,1
EMP03426,2010-11-20,58.0,Male,Separated,NCR,Master,Customer Service,Regular,Morning,30.0,64000.0,5.0,Outstanding,36.0,9,18,5.0,5.4,5.9,8,1,0,2010,Very High,Senior (46+),1,5.65,0.26666666666666666,Moderate,1
EMP05102,2008-10-10,48.0,Female,Married,Region XI,Bachelor,Sales,Regular,Night,15.8,43000.0,4.8,Outstanding,37.0,8,9,300.0,3.8,6.2,6,1,1,2008,High,Senior (46+),1,5.0,0.37974683544303794,Low,3
EMP05252,2015-02-19,40.0,Female,Married,CAR,Master,Operations,Regular,Graveyard,13.4,45000.0,3.5,Exceeds Expectations,45.0,14,32,219.0,5.3,2.6,3,5,1,2015,High,Mid-Career (31-45),0,3.95,0.22388059701492538,Very High,3
EMP06000,2021-09-29,32.0,Male,Separated,NCR,Bachelor,HR,Regular,Graveyard,13.0,41500.0,3.0,Meets Expectations,13.0,10,37,12.0,5.7,4.4,2,1,1,2021,High,Mid-Career (31-45),0,5.050000000000001,0.15384615384615385,Very High,3
EMP05759,2017-08-15,51.0,Male,Single,NCR,Bachelor,Finance,Contractual,Morning,15.4,55000.0,2.5,Meets Expectations,39.0,10,36,11.0,7.7,7.2,3,1,0,2017,High,Senior (46+),0,7.45,0.19480519480519481,Very High,3
EMP05801,2016-01-21,45.0,Female,Single,Region VII,Master,Operations,Project-based,Afternoon,7.6,38500.0,3.7,Exceeds Expectations,42.0,8,20,295.0,5.8,4.0,2,1,1,2016,Medium,Mid-Career (31-45),0,4.9,0.2631578947368421,Moderate,3
EMP04351,2017-12-30,46.0,Female,Single,Region I,Master,Operations,Regular,Afternoon,15.6,52500.0,1.0,Needs Improvement,15.0,13,24,259.0,1.2,2.7,2,0,1,2017,High,Senior (46+),0,1.9500000000000002,0.12820512820512822,High,2
EMP05776,2013-01-27,38.0,Female,Widowed,Region I,Bachelor,Customer Service,Regular,Night,13.7,41500.0,1.0,Needs Improvement,10.0,13,33,194.0,4.8,3.1,1,2,1,2013,High,Mid-Career (31-45),0,3.95,0.07299270072992702,Very High,2
EMP05149,2021-02-05,47.0,Male,Widowed,Region IV-A,Vocational,IT,Regular,Morning,22.2,52000.0,2.5,Meets Expectations,47.0,10,14,22.0,2.3,5.5,3,2,0,2021,High,Senior (46+),0,3.9,0.13513513513513514,Moderate,3
EMP03607,2018-09-01,27.0,Male,Married,Region IV-A,Bachelor,Operations,Regular,Night,5.0,28500.0,3.9,Exceeds Expectations,31.0,12,39,23.0,4.5,5.7,1,1,1,2018,Medium,Young (18-30),0,5.1,0.2,Very High,3
EMP02386,2017-02-26,43.0,Female,Widowed,NCR,Bachelor,Sales,Regular,Afternoon,12.6,29000.0,3.4,Meets Expectations,54.0,10,17,13.0,6.1,4.9,3,0,0,2017,Medium,Mid-Career (31-45),0,5.5,0.2380952380952381,Moderate,3
EMP04887,2023-02-13,46.0,Female,Single,CAR,Bachelor,Customer Service,Regular,Afternoon,19.2,47500.0,5.0,Outstanding,49.0,7,6,300.0,4.0,8.6,6,1,0,2023,High,Senior (46+),1,6.3,0.3125,Low,3
EMP02400,2016-04-27,49.0,Female,Widowed,Region IV-A,Bachelor,IT,Project-based,Night,11.9,56000.0,3.8,Exceeds Expectations,23.0,7,20,48.0,4.2,6.9,3,1,1,2016,High,Senior (46+),0,5.550000000000001,0.25210084033613445,Moderate,3
EMP02196,2009-09-04,48.0,Male,Married,Region XI,Bachelor,Customer Service,Regular,Morning,23.2,42000.0,1.3,Needs Improvement,17.0,18,11,300.0,3.8,7.0,2,1,1,2009,High,Senior (46+),0,5.4,0.08620689655172414,Moderate,2
EMP02409,2010-03-22,49.0,Female,Widowed,Region IV-A,Bachelor,HR,Regular,Graveyard,21.7,41000.0,3.6,Exceeds Expectations,39.0,8,20,30.0,5.2,3.2,5,0,0,2010,High,Senior (46+),0,4.2,0.2304147465437788,Moderate,3
EMP04876,2019-06-16,43.0,Male,Married,Region IV-A,High School,Sales,Project-based,Night,5.3,18000.0,1.0,Needs Improvement,21.0,15,14,39.0,1.0,4.0,0,4,1,2019,Low,Mid-Career (31-45),0,2.5,0.0,Moderate,2
EMP02799,2021-01-06,36.0,Male,Single,Region VI,Vocational,Operations,Regular,Night,10.7,32000.0,1.0,Needs Improvement,37.0,17,28,300.0,4.2,4.5,1,1,1,2021,Medium,Mid-Career (31-45),0,4.35,0.09345794392523366,High,2
EMP02476,2010-11-04,56.0,Female,Single,NCR,Vocational,IT,Regular,Afternoon,30.0,60000.0,4.4,Exceeds Expectations,66.0,9,15,9.0,4.9,6.8,8,1,0,2010,High,Senior (46+),1,5.85,0.26666666666666666,Moderate,1
EMP05689,2010-11-14,40.0,Male,Single,Region IV-A,Master,HR,Contractual,Night,7.6,42000.0,3.2,Meets Expectations,39.0,9,28,40.0,4.1,4.6,2,1,1,2010,High,Mid-Career (31-45),0,4.35,0.2631578947368421,High,3
EMP01036,2015-08-19,28.0,Male,Single,Region IV-A,Bachelor,Marketing,Contractual,Night,3.3,39000.0,1.0,Needs Improvement,33.0,14,21,18.0,2.2,3.3,0,1,1,2015,Medium,Young (18-30),0,2.75,0.0,High,2
EMP04590,2013-08-07,41.0,Female,Single,NCR,Bachelor,Operations,Regular,Afternoon,12.2,32500.0,1.0,Needs Improvement,17.0,13,29,11.0,2.4,5.2,1,0,1,2013,Medium,Mid-Career (31-45),0,3.8,0.0819672131147541,High,2
EMP03346,2015-09-30,33.0,Male,Married,Region VII,Master,IT,Contractual,Morning,5.6,51500.0,3.7,Exceeds Expectations,49.0,11,24,259.0,4.2,4.8,2,1,1,2015,High,Mid-Career (31-45),0,4.5,0.35714285714285715,High,3
EMP04222,2019-01-22,42.0,Male,Married,NCR,PhD,Operations,Contractual,Afternoon,6.6,51500.0,4.1,Exceeds Expectations,38.0,8,16,8.0,5.9,3.7,2,1,0,2019,High,Mid-Career (31-45),1,4.800000000000001,0.30303030303030304,Moderate,3
EMP03360,2011-02-28,50.0,Female,Separated,Region IV-A,Bachelor,Operations,Contractual,Afternoon,8.7,31000.0,4.4,Exceeds Expectations,24.0,8,36,42.0,5.2,5.6,2,4,0,2011,Medium,Senior (46+),1,5.4,0.2298850574712644,Very High,3
EMP03207,2017-12-25,58.0,Male,Separated,CAR,Master,Sales,Regular,Afternoon,19.5,57000.0,4.4,Exceeds Expectations,36.0,6,15,220.0,4.8,8.5,6,1,0,2017,High,Senior (46+),1,6.65,0.3076923076923077,Moderate,1
EMP04818,2012-07-22,38.0,Male,Married,Region IV-A,Bachelor,Customer Service,Regular,Afternoon,17.4,45500.0,4.2,Exceeds Expectations,41.0,8,41,26.0,4.2,1.9,4,3,0,2012,High,Mid-Career (31-45),1,3.05,0.2298850574712644,Very High,3
EMP02287,2020-10-29,58.0,Female,Single,NCR,Master,Operations,Project-based,Night,9.5,40500.0,4.0,Exceeds Expectations,49.0,8,32,5.0,3.9,3.6,2,0,0,2020,High,Senior (46+),1,3.75,0.21052631578947367,Very High,3
EMP01350,2020-09-04,24.0,Female,Married,NCR,Bachelor,IT,Contractual,Afternoon,2.6,45000.0,1.0,Needs Improvement,0.0,16,23,8.0,2.6,3.2,0,0,1,2020,High,Young (18-30),0,2.9000000000000004,0.0,High,2
EMP03138,2021-10-15,34.0,Female,Single,Region IV-A,Bachelor,Marketing,Contractual,Morning,7.8,43000.0,4.2,Exceeds Expectations,46.0,7,3,58.0,6.3,5.0,2,3,0,2021,High,Mid-Career (31-45),1,5.65,0.25641025641025644,Low,3
EMP03692,2013-04-19,41.0,Female,Separated,Region XI,Bachelor,HR,Regular,Graveyard,19.0,32000.0,3.7,Exceeds Expectations,37.0,9,11,300.0,6.2,8.1,4,0,0,2013,Medium,Mid-Career (31-45),0,7.15,0.21052631578947367,Moderate,3
EMP04022,2008-03-15,29.0,Female,Single,CAR,Master,Finance,Regular,Morning,11.9,64500.0,3.0,Meets Expectations,37.0,11,30,300.0,2.2,2.5,2,4,1,2008,Very High,Young (18-30),0,2.35,0.1680672268907563,High,3
EMP04169,2014-01-04,52.0,Female,Married,Region XI,Bachelor,Marketing,Regular,Morning,24.0,59000.0,3.3,Meets Expectations,39.0,8,7,300.0,2.8,4.0,5,2,0,2014,High,Senior (46+),0,3.4,0.20833333333333334,Low,1
EMP02682,2008-03-04,39.0,Male,Single,Region IV-A,Bachelor,Legal/Compliance,Contractual,Night,7.0,45500.0,3.4,Meets Expectations,47.0,9,17,43.0,8.5,6.2,2,3,1,2008,High,Mid-Career (31-45),0,7.35,0.2857142857142857,Moderate,3
EMP05075,2012-06-07,49.0,Male,Separated,Region IV-A,Vocational,IT,Regular,Night,28.1,61500.0,3.6,Exceeds Expectations,18.0,11,21,55.0,5.4,4.0,6,0,0,2012,Very High,Senior (46+),0,4.7,0.21352313167259784,High,1
EMP02444,2010-10-28,50.0,Male,Married,Region VII,Bachelor,Finance,Contractual,Afternoon,16.5,55500.0,2.7,Meets Expectations,47.0,22,19,198.0,3.9,8.2,3,1,1,2010,High,Senior (46+),0,6.05,0.18181818181818182,Moderate,3
EMP04289,2017-10-31,35.0,Male,Single,Region XI,Bachelor,Customer Service,Contractual,Graveyard,6.3,34000.0,5.0,Outstanding,44.0,8,30,300.0,4.2,4.6,2,0,1,2017,Medium,Mid-Career (31-45),1,4.4,0.31746031746031744,High,3
EMP02672,2009-03-24,37.0,Female,Separated,NCR,Vocational,Customer Service,Regular,Night,12.9,34000.0,3.8,Exceeds Expectations,39.0,16,24,8.0,3.1,3.8,3,3,1,2009,Medium,Mid-Career (31-45),0,3.45,0.23255813953488372,High,3
EMP04200,2010-02-01,41.0,Male,Widowed,Region XI,Vocational,Sales,Regular,Morning,12.1,34000.0,3.5,Exceeds Expectations,43.0,10,9,300.0,5.7,7.3,3,6,0,2010,Medium,Mid-Career (31-45),0,6.5,0.24793388429752067,Low,3
EMP02180,2019-02-09,58.0,Male,Married,Region VII,High School,HR,Regular,Afternoon,28.8,37000.0,4.0,Exceeds Expectations,62.0,8,10,295.0,4.4,6.8,7,0,0,2019,Medium,Senior (46+),1,5.6,0.24305555555555555,Low,1
EMP03799,2022-11-04,41.0,Male,Married,Region XI,Bachelor,Legal/Compliance,Regular,Night,17.2,52000.0,3.1,Meets Expectations,39.0,10,24,300.0,6.2,5.1,3,0,0,2022,High,Mid-Career (31-45),0,5.65,0.1744186046511628,High,3
EMP02693,2022-12-25,30.0,Female,Single,Region XI,Master,Sales,Contractual,Morning,2.6,40000.0,4.0,Exceeds Expectations,38.0,9,20,300.0,2.8,4.1,0,0,1,2022,Medium,Young (18-30),1,3.4499999999999997,0.0,Moderate,3
EMP04927,2015-05-05,58.0,Female,Separated,Region III,High School,HR,Contractual,Morning,14.1,26000.0,3.6,Exceeds Expectations,39.0,12,9,73.0,4.2,2.7,3,6,1,2015,Medium,Senior (46+),0,3.45,0.2127659574468085,Low,3
EMP01373,2020-01-22,44.0,Female,Separated,Region III,Bachelor,Operations,Contractual,Night,9.0,32500.0,3.9,Exceeds Expectations,54.0,8,9,72.0,4.0,4.9,2,3,1,2020,Medium,Mid-Career (31-45),0,4.45,0.2222222222222222,Low,3
EMP04661,2014-02-22,56.0,Female,Single,CAR,Master,Finance,Regular,Afternoon,30.0,72500.0,4.9,Outstanding,50.0,5,16,300.0,7.0,4.0,8,0,0,2014,Very High,Senior (46+),1,5.5,0.26666666666666666,Moderate,1
EMP02917,2013-04-29,32.0,Male,Single,Region IV-A,Master,Customer Service,Regular,Night,11.1,42500.0,3.0,Meets Expectations,22.0,12,30,27.0,4.3,4.3,2,0,0,2013,High,Mid-Career (31-45),0,4.3,0.1801801801801802,High,3
EMP02358,2020-01-13,42.0,Female,Single,NCR,Master,Sales,Regular,Afternoon,11.2,42000.0,3.7,Exceeds Expectations,53.0,15,18,11.0,3.0,4.3,3,1,1,2020,High,Mid-Career (31-45),0,3.65,0.26785714285714285,Moderate,3
EMP02826,2021-09-04,49.0,Female,Married,NCR,Bachelor,HR,Regular,Afternoon,22.1,46000.0,3.7,Exceeds Expectations,34.0,12,9,10.0,3.7,7.8,5,0,0,2021,High,Senior (46+),0,5.75,0.2262443438914027,Low,3
EMP01787,2015-10-15,46.0,Male,Single,NCR,Vocational,HR,Regular,Afternoon,19.5,36500.0,5.0,Outstanding,61.0,5,26,12.0,5.3,5.1,6,3,0,2015,Medium,Senior (46+),1,5.199999999999999,0.3076923076923077,High,3
EMP01470,2013-12-25,41.0,Male,Separated,Region VII,Bachelor,Legal/Compliance,Contractual,Morning,8.2,46000.0,2.5,Meets Expectations,20.0,10,7,300.0,3.6,6.0,1,1,1,2013,High,Mid-Career (31-45),0,4.8,0.12195121951219513,Low,3
EMP01141,2021-05-17,53.0,Female,Separated,NCR,High School,Legal/Compliance,Contractual,Night,18.0,49500.0,1.0,Needs Improvement,19.0,0,9,14.0,4.0,6.0,1,3,1,2021,High,Senior (46+),0,5.0,0.05555555555555555,Low,3
EMP01789,2017-08-10,58.0,Female,Single,Region XI,Bachelor,Finance,Regular,Morning,30.0,65500.0,3.6,Exceeds Expectations,42.0,9,18,300.0,4.6,5.6,7,1,0,2017,Very High,Senior (46+),0,5.1,0.23333333333333334,Moderate,1
EMP01324,2021-02-06,58.0,Female,Single,Region III,High School,Sales,Project-based,Graveyard,8.4,32500.0,4.8,Outstanding,38.0,7,5,72.0,6.6,2.8,2,6,1,2021,Medium,Senior (46+),1,4.699999999999999,0.23809523809523808,Low,3
EMP01051,2020-01-10,52.0,Male,Single,Region IV-A,Master,Legal/Compliance,Contractual,Morning,11.6,67500.0,4.7,Outstanding,52.0,7,8,22.0,3.3,4.1,3,2,1,2020,Very High,Senior (46+),1,3.6999999999999997,0.25862068965517243,Low,3
EMP01715,2017-08-12,40.0,Female,Married,Region III,PhD,Sales,Regular,Morning,11.1,65500.0,2.9,Meets Expectations,18.0,13,0,40.0,3.7,6.9,2,0,1,2017,Very High,Mid-Career (31-45),0,5.300000000000001,0.1801801801801802,Low,3
EMP05512,2013-02-10,31.0,Female,Married,NCR,Master,Finance,Regular,Night,12.6,66000.0,2.7,Meets Expectations,37.0,15,30,4.0,4.7,3.5,2,1,1,2013,Very High,Mid-Career (31-45),0,4.1,0.15873015873015872,High,3
EMP03841,2023-01-27,58.0,Female,Single,Region XI,Master,Sales,Contractual,Graveyard,9.9,44000.0,1.0,Needs Improvement,34.0,14,21,300.0,4.2,2.7,0,6,1,2023,High,Senior (46+),0,3.45,0.0,High,2
EMP03447,2011-05-05,43.0,Female,Single,CAR,Bachelor,Sales,Regular,Morning,11.7,34000.0,3.7,Exceeds Expectations,47.0,13,25,288.0,3.8,4.9,2,1,1,2011,Medium,Mid-Career (31-45),0,4.35,0.17094017094017094,High,3
EMP05838,2020-04-10,58.0,Male,Widowed,NCR,Master,Sales,Regular,Night,20.0,53500.0,1.2,Needs Improvement,22.0,20,13,12.0,1.0,6.5,1,4,1,2020,High,Senior (46+),0,3.75,0.05,Moderate,2
EMP05443,2021-05-06,36.0,Male,Married,Region III,Vocational,Operations,Regular,Morning,11.5,30000.0,4.1,Exceeds Expectations,33.0,13,32,27.0,3.6,6.4,3,5,1,2021,Medium,Mid-Career (31-45),1,5.0,0.2608695652173913,Very High,3
EMP05620,2016-11-27,55.0,Male,Widowed,Region IV-A,Bachelor,Customer Service,Contractual,Afternoon,12.7,41000.0,3.1,Meets Expectations,25.0,15,17,57.0,4.9,5.8,2,1,1,2016,High,Senior (46+),0,5.35,0.15748031496062992,Moderate,3
EMP05061,2010-12-06,52.0,Female,Single,Region III,Master,Sales,Contractual,Night,10.2,53000.0,3.1,Meets Expectations,38.0,12,19,48.0,4.9,6.2,2,1,1,2010,High,Senior (46+),0,5.550000000000001,0.19607843137254904,Moderate,3
EMP03667,2015-05-10,31.0,Female,Married,NCR,Master,Operations,Regular,Night,6.7,38000.0,1.0,Needs Improvement,8.0,15,25,14.0,1.0,4.9,1,2,1,2015,Medium,Mid-Career (31-45),0,2.95,0.14925373134328357,High,2
EMP01407,2015-09-09,34.0,Female,Single,NCR,Bachelor,Sales,Contractual,Graveyard,5.5,32500.0,2.7,Meets Expectations,35.0,13,29,13.0,2.5,4.1,1,0,1,2015,Medium,Mid-Career (31-45),0,3.3,0.18181818181818182,High,3
EMP04406,2012-02-20,33.0,Male,Married,NCR,Bachelor,Marketing,Regular,Morning,10.6,42000.0,4.0,Exceeds Expectations,39.0,8,13,12.0,6.0,5.2,3,1,0,2012,High,Mid-Career (31-45),1,5.6,0.2830188679245283,Moderate,3
EMP02005,2011-05-05,33.0,Male,Married,Region III,High School,Marketing,Project-based,Morning,4.6,34500.0,4.4,Exceeds Expectations,43.0,7,18,74.0,7.6,5.4,1,5,0,2011,Medium,Mid-Career (31-45),1,6.5,0.2173913043478261,Moderate,3
EMP04048,2023-08-26,45.0,Male,Single,NCR,Bachelor,Sales,Regular,Afternoon,17.9,37500.0,3.6,Exceeds Expectations,55.0,9,28,9.0,2.9,3.0,5,4,1,2023,Medium,Mid-Career (31-45),0,2.95,0.2793296089385475,High,3
EMP01891,2012-04-18,51.0,Female,Married,Region VI,Master,IT,Regular,Graveyard,30.0,82000.0,4.4,Exceeds Expectations,38.0,13,9,210.0,3.9,3.9,8,2,1,2012,Very High,Senior (46+),1,3.9,0.26666666666666666,Low,1
EMP03412,2012-05-13,28.0,Female,Married,NCR,Master,Operations,Regular,Morning,4.7,44500.0,3.3,Meets Expectations,39.0,11,21,6.0,6.2,5.8,1,1,1,2012,High,Young (18-30),0,6.0,0.2127659574468085,High,3
EMP03546,2014-06-25,41.0,Male,Single,NCR,Vocational,Finance,Contractual,Graveyard,12.0,49000.0,5.0,Outstanding,76.0,6,27,5.0,9.6,1.7,4,0,0,2014,High,Mid-Career (31-45),1,5.6499999999999995,0.3333333333333333,High,3
EMP04483,2011-11-20,46.0,Female,Single,NCR,Bachelor,Sales,Project-based,Night,6.1,38000.0,4.5,Exceeds Expectations,51.0,8,14,8.0,7.3,6.2,2,1,1,2011,Medium,Senior (46+),1,6.75,0.3278688524590164,Moderate,3
EMP03391,2014-04-23,58.0,Female,Married,Region III,Bachelor,Sales,Contractual,Morning,10.1,37000.0,4.3,Exceeds Expectations,52.0,13,14,63.0,3.7,3.1,2,0,1,2014,Medium,Senior (46+),1,3.4000000000000004,0.19801980198019803,Moderate,3
EMP04993,2013-04-23,48.0,Male,Married,NCR,Vocational,Marketing,Project-based,Morning,9.5,40000.0,4.4,Exceeds Expectations,44.0,11,25,13.0,3.9,2.1,2,1,1,2013,Medium,Senior (46+),1,3.0,0.21052631578947367,High,3
EMP01043,2016-07-09,40.0,Male,Married,Region IV-A,Vocational,Operations,Regular,Night,12.7,30000.0,3.1,Meets Expectations,44.0,13,26,47.0,3.9,6.6,2,1,0,2016,Medium,Mid-Career (31-45),0,5.25,0.15748031496062992,High,3
